"file","caption","category","png_time","StartTime","basename","dirname","dirname2","path"
"sel09_len_flt5sex1.png","Female ending year selectivity for Triennial Survey","Sel",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","sel09_len_flt5sex1.png",".",".","./sel09_len_flt5sex1.png"
"sel09_len_flt5sex2.png","Male ending year selectivity for Triennial Survey","Sel",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","sel09_len_flt5sex2.png",".",".","./sel09_len_flt5sex2.png"
"sel09_len_flt6sex1.png","Female ending year selectivity for NWFSC Combo Survey","Sel",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","sel09_len_flt6sex1.png",".",".","./sel09_len_flt6sex1.png"
"sel09_len_flt6sex2.png","Male ending year selectivity for NWFSC Combo Survey","Sel",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","sel09_len_flt6sex2.png",".",".","./sel09_len_flt6sex2.png"
"sel21_agelen_contour_flt1sex1.png","Female ending year selectivity and growth for Commercial Fishery","Sel",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","sel21_agelen_contour_flt1sex1.png",".",".","./sel21_agelen_contour_flt1sex1.png"
"sel21_agelen_contour_flt1sex2.png","Male ending year selectivity and growth for Commercial Fishery","Sel",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","sel21_agelen_contour_flt1sex2.png",".",".","./sel21_agelen_contour_flt1sex2.png"
"sel21_agelen_contour_flt2sex1.png","Female ending year selectivity and growth for At-Sea Hake Fishery","Sel",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","sel21_agelen_contour_flt2sex1.png",".",".","./sel21_agelen_contour_flt2sex1.png"
"sel21_agelen_contour_flt2sex2.png","Male ending year selectivity and growth for At-Sea Hake Fishery","Sel",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","sel21_agelen_contour_flt2sex2.png",".",".","./sel21_agelen_contour_flt2sex2.png"
"sel21_agelen_contour_flt3sex1.png","Female ending year selectivity and growth for Recreational OR+CA","Sel",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","sel21_agelen_contour_flt3sex1.png",".",".","./sel21_agelen_contour_flt3sex1.png"
"sel21_agelen_contour_flt3sex2.png","Male ending year selectivity and growth for Recreational OR+CA","Sel",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","sel21_agelen_contour_flt3sex2.png",".",".","./sel21_agelen_contour_flt3sex2.png"
"sel21_agelen_contour_flt4sex1.png","Female ending year selectivity and growth for Recreational WA","Sel",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","sel21_agelen_contour_flt4sex1.png",".",".","./sel21_agelen_contour_flt4sex1.png"
"sel21_agelen_contour_flt4sex2.png","Male ending year selectivity and growth for Recreational WA","Sel",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","sel21_agelen_contour_flt4sex2.png",".",".","./sel21_agelen_contour_flt4sex2.png"
"sel21_agelen_contour_flt5sex1.png","Female ending year selectivity and growth for Triennial Survey","Sel",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","sel21_agelen_contour_flt5sex1.png",".",".","./sel21_agelen_contour_flt5sex1.png"
"sel21_agelen_contour_flt5sex2.png","Male ending year selectivity and growth for Triennial Survey","Sel",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","sel21_agelen_contour_flt5sex2.png",".",".","./sel21_agelen_contour_flt5sex2.png"
"sel21_agelen_contour_flt6sex1.png","Female ending year selectivity and growth for NWFSC Combo Survey","Sel",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","sel21_agelen_contour_flt6sex1.png",".",".","./sel21_agelen_contour_flt6sex1.png"
"sel21_agelen_contour_flt6sex2.png","Male ending year selectivity and growth for NWFSC Combo Survey","Sel",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","sel21_agelen_contour_flt6sex2.png",".",".","./sel21_agelen_contour_flt6sex2.png"
"ts1_Total_biomass_(mt).png","Total biomass (mt)","Timeseries",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","ts1_Total_biomass_(mt).png",".",".","./ts1_Total_biomass_(mt).png"
"ts4_Summary_biomass_(mt).png","Summary biomass (mt)","Timeseries",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","ts4_Summary_biomass_(mt).png",".",".","./ts4_Summary_biomass_(mt).png"
"ts7_Spawning_output.png","Spawning output","Timeseries",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","ts7_Spawning_output.png",".",".","./ts7_Spawning_output.png"
"ts7_Spawning_output_with_95_asymptotic_intervals_intervals.png","Spawning output with ~95% asymptotic intervals","Timeseries",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","ts7_Spawning_output_with_95_asymptotic_intervals_intervals.png",".",".","./ts7_Spawning_output_with_95_asymptotic_intervals_intervals.png"
"ts9_Spawning_depletion.png","Spawning depletion","Timeseries",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","ts9_Spawning_depletion.png",".",".","./ts9_Spawning_depletion.png"
"ts9_Spawning_depletion_with_95_asymptotic_intervals_intervals.png","Spawning depletion with ~95% asymptotic intervals","Timeseries",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","ts9_Spawning_depletion_with_95_asymptotic_intervals_intervals.png",".",".","./ts9_Spawning_depletion_with_95_asymptotic_intervals_intervals.png"
"ts11_Age-0_recruits_(1000s).png","Age-0 recruits (1,000s)","Timeseries",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","ts11_Age-0_recruits_(1000s).png",".",".","./ts11_Age-0_recruits_(1000s).png"
"ts11_Age-0_recruits_(1000s)_with_95_asymptotic_intervals.png","Age-0 recruits (1,000s) with ~95% asymptotic intervals","Timeseries",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","ts11_Age-0_recruits_(1000s)_with_95_asymptotic_intervals.png",".",".","./ts11_Age-0_recruits_(1000s)_with_95_asymptotic_intervals.png"
"ts_summaryF.png","Summary F (definition of F depends on setting in starter.ss)","Timeseries",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","ts_summaryF.png",".",".","./ts_summaryF.png"
"recdevs1_points.png","Recruitment deviations","RecDev",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","recdevs1_points.png",".",".","./recdevs1_points.png"
"recdevs2_withbars.png","Recruitment deviations with 95% intervals","RecDev",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","recdevs2_withbars.png",".",".","./recdevs2_withbars.png"
"recdevs3_varcheck.png","Recruitment deviations variance check.<br> See later figure of transformed variance values for comparison with bias adjustment settings in the model.","RecDev",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","recdevs3_varcheck.png",".",".","./recdevs3_varcheck.png"
"recruit_fit_bias_adjust.png","Points are transformed variances. Red line shows current settings forfor bias adjustment specified in control file.Blue line shows least squares estimate of alternative bias adjustmentrelationship for recruitment deviations (which may or may not be animprovement. For more information, see<br> 
<blockquote>Methot, R.D. and Taylor, I.G., 2011. Adjusting for bias due to variability of estimated recruitments in fishery assessment models. <i>Can. J. Fish. Aquat. Sci.</i>, 68:1744-1760.</blockquote><br> 
Estimated alternative inputs to SS control file associated with blue line in figure: 
<pre>1947.9   #_last_early_yr_nobias_adj_in_MPD 
1975.6   #_first_yr_fullbias_adj_in_MPD 
2010.1   #_last_yr_fullbias_adj_in_MPD 
2013.0   #_first_recent_yr_nobias_adj_in_MPD 
0.8035   #_max_bias_adj_in_MPD (1.0 to mimic pre-2009 models)   </pre>","RecDev",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","recruit_fit_bias_adjust.png",".",".","./recruit_fit_bias_adjust.png"
"SR_curve.png","Spawner-recruit curve","S-R",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","SR_curve.png",".",".","./SR_curve.png"
"SR_curve2.png","Spawner-recruit curve with labels on first, last, and years with (log) deviations > 0.5","S-R",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","SR_curve2.png",".",".","./SR_curve2.png"
"catch1 landings.png","landings","Catch",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","catch1 landings.png",".",".","./catch1 landings.png"
"catch2 landings stacked.png","landings stacked","Catch",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","catch2 landings stacked.png",".",".","./catch2 landings stacked.png"
"catch4 total catch (including discards).png","total catch (including discards)","Catch",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","catch4 total catch (including discards).png",".",".","./catch4 total catch (including discards).png"
"catch5 total catch (including discards) stacked.png","total catch (including discards) stacked","Catch",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","catch5 total catch (including discards) stacked.png",".",".","./catch5 total catch (including discards) stacked.png"
"catch6 discards.png","discards","Catch",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","catch6 discards.png",".",".","./catch6 discards.png"
"catch7 discards stacked plot (depends on multiple fleets).png","discards stacked plot (depends on multiple fleets)","Catch",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","catch7 discards stacked plot (depends on multiple fleets).png",".",".","./catch7 discards stacked plot (depends on multiple fleets).png"
"catch8 discard fraction.png","discard fraction","Catch",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","catch8 discard fraction.png",".",".","./catch8 discard fraction.png"
"catch9 harvest rate.png","harvest rate","Catch",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","catch9 harvest rate.png",".",".","./catch9 harvest rate.png"
"SPR1_series.png","Timeseries of SPR","SPR",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","SPR1_series.png",".",".","./SPR1_series.png"
"SPR2_minusSPRseries.png","Timeseries of 1-SPR","SPR",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","SPR2_minusSPRseries.png",".",".","./SPR2_minusSPRseries.png"
"SPR3_ratiointerval.png","Timeseries of SPR ratio","SPR",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","SPR3_ratiointerval.png",".",".","./SPR3_ratiointerval.png"
"SPR4_phase.png","Phase plot of biomass ratio vs. SPR ratio","SPR",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","SPR4_phase.png",".",".","./SPR4_phase.png"
"discard_dataCommercial Fishery.png","Discard fraction for Commercial Fishery","Discard",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","discard_dataCommercial Fishery.png",".",".","./discard_dataCommercial Fishery.png"
"discard_dataCommercial Fishery.png","Discard fraction for Commercial Fishery","Discard",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","discard_dataCommercial Fishery.png",".",".","./discard_dataCommercial Fishery.png"
"index1_cpuedata_Commercial Fishery.png","Index data for Commercial Fishery. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index1_cpuedata_Commercial Fishery.png",".",".","./index1_cpuedata_Commercial Fishery.png"
"index2_cpuefit_Commercial Fishery.png","Fit to index data for Commercial Fishery. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index2_cpuefit_Commercial Fishery.png",".",".","./index2_cpuefit_Commercial Fishery.png"
"index3_cpuecheck_Commercial Fishery.png","Observed vs. expected index values with smoother for Commercial Fishery","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index3_cpuecheck_Commercial Fishery.png",".",".","./index3_cpuecheck_Commercial Fishery.png"
"index4_logcpuedata_Commercial Fishery.png","Log index data for Commercial Fishery. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index4_logcpuedata_Commercial Fishery.png",".",".","./index4_logcpuedata_Commercial Fishery.png"
"index5_logcpuefit_Commercial Fishery.png","Fit to log index data on log scale for Commercial Fishery. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index5_logcpuefit_Commercial Fishery.png",".",".","./index5_logcpuefit_Commercial Fishery.png"
"index6_logcpuecheck_Commercial Fishery.png","log(observed) vs. log(expected) index values with smoother for Commercial Fishery","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index6_logcpuecheck_Commercial Fishery.png",".",".","./index6_logcpuecheck_Commercial Fishery.png"
"index1_cpuedata_At-Sea Hake Fishery.png","Index data for At-Sea Hake Fishery. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index1_cpuedata_At-Sea Hake Fishery.png",".",".","./index1_cpuedata_At-Sea Hake Fishery.png"
"index2_cpuefit_At-Sea Hake Fishery.png","Fit to index data for At-Sea Hake Fishery. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index2_cpuefit_At-Sea Hake Fishery.png",".",".","./index2_cpuefit_At-Sea Hake Fishery.png"
"index3_cpuecheck_At-Sea Hake Fishery.png","Observed vs. expected index values with smoother for At-Sea Hake Fishery","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index3_cpuecheck_At-Sea Hake Fishery.png",".",".","./index3_cpuecheck_At-Sea Hake Fishery.png"
"index4_logcpuedata_At-Sea Hake Fishery.png","Log index data for At-Sea Hake Fishery. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index4_logcpuedata_At-Sea Hake Fishery.png",".",".","./index4_logcpuedata_At-Sea Hake Fishery.png"
"index5_logcpuefit_At-Sea Hake Fishery.png","Fit to log index data on log scale for At-Sea Hake Fishery. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index5_logcpuefit_At-Sea Hake Fishery.png",".",".","./index5_logcpuefit_At-Sea Hake Fishery.png"
"index6_logcpuecheck_At-Sea Hake Fishery.png","log(observed) vs. log(expected) index values with smoother for At-Sea Hake Fishery","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index6_logcpuecheck_At-Sea Hake Fishery.png",".",".","./index6_logcpuecheck_At-Sea Hake Fishery.png"
"index1_cpuedata_Triennial Survey.png","Index data for Triennial Survey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index1_cpuedata_Triennial Survey.png",".",".","./index1_cpuedata_Triennial Survey.png"
"index2_cpuefit_Triennial Survey.png","Fit to index data for Triennial Survey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index2_cpuefit_Triennial Survey.png",".",".","./index2_cpuefit_Triennial Survey.png"
"index3_cpuecheck_Triennial Survey.png","Observed vs. expected index values with smoother for Triennial Survey","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index3_cpuecheck_Triennial Survey.png",".",".","./index3_cpuecheck_Triennial Survey.png"
"index4_logcpuedata_Triennial Survey.png","Log index data for Triennial Survey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index4_logcpuedata_Triennial Survey.png",".",".","./index4_logcpuedata_Triennial Survey.png"
"index5_logcpuefit_Triennial Survey.png","Fit to log index data on log scale for Triennial Survey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index5_logcpuefit_Triennial Survey.png",".",".","./index5_logcpuefit_Triennial Survey.png"
"index6_logcpuecheck_Triennial Survey.png","log(observed) vs. log(expected) index values with smoother for Triennial Survey","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index6_logcpuecheck_Triennial Survey.png",".",".","./index6_logcpuecheck_Triennial Survey.png"
"index1_cpuedata_NWFSC Combo Survey.png","Index data for NWFSC Combo Survey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index1_cpuedata_NWFSC Combo Survey.png",".",".","./index1_cpuedata_NWFSC Combo Survey.png"
"index2_cpuefit_NWFSC Combo Survey.png","Fit to index data for NWFSC Combo Survey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index2_cpuefit_NWFSC Combo Survey.png",".",".","./index2_cpuefit_NWFSC Combo Survey.png"
"index3_cpuecheck_NWFSC Combo Survey.png","Observed vs. expected index values with smoother for NWFSC Combo Survey","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index3_cpuecheck_NWFSC Combo Survey.png",".",".","./index3_cpuecheck_NWFSC Combo Survey.png"
"index4_logcpuedata_NWFSC Combo Survey.png","Log index data for NWFSC Combo Survey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index4_logcpuedata_NWFSC Combo Survey.png",".",".","./index4_logcpuedata_NWFSC Combo Survey.png"
"index5_logcpuefit_NWFSC Combo Survey.png","Fit to log index data on log scale for NWFSC Combo Survey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index5_logcpuefit_NWFSC Combo Survey.png",".",".","./index5_logcpuefit_NWFSC Combo Survey.png"
"index6_logcpuecheck_NWFSC Combo Survey.png","log(observed) vs. log(expected) index values with smoother for NWFSC Combo Survey","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index6_logcpuecheck_NWFSC Combo Survey.png",".",".","./index6_logcpuecheck_NWFSC Combo Survey.png"
"index9_standcpueall.png","Standardized indices overlaid","Index",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","index9_standcpueall.png",".",".","./index9_standcpueall.png"
"numbers1_sex1_beg.png","Beginning of year expected numbers at age of females in (max ~ 24.1 million)","Numbers",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","numbers1_sex1_beg.png",".",".","./numbers1_sex1_beg.png"
"numbers1_sex2_beg.png","Beginning of year expected numbers at age of males in (max ~ 24.1 million)","Numbers",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","numbers1_sex2_beg.png",".",".","./numbers1_sex2_beg.png"
"numbers2_meanage_beg.png","Beginning of year mean age in the population","Numbers",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","numbers2_meanage_beg.png",".",".","./numbers2_meanage_beg.png"
"numbers1_sex1_mid.png","Middle of year expected numbers at age of females in (max ~ 22.4 million)","Numbers",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","numbers1_sex1_mid.png",".",".","./numbers1_sex1_mid.png"
"numbers1_sex2_mid.png","Middle of year expected numbers at age of males in (max ~ 22.6 million)","Numbers",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","numbers1_sex2_mid.png",".",".","./numbers1_sex2_mid.png"
"numbers2_meanage_mid.png","Middle of year mean age in the population","Numbers",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","numbers2_meanage_mid.png",".",".","./numbers2_meanage_mid.png"
"numbers3_frac_female_age.png","Fraction female in numbers at age","Numbers",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","numbers3_frac_female_age.png",".",".","./numbers3_frac_female_age.png"
"numbers6_len_sex1.png","Beginning of year expected numbers at length of females in (max ~ 24.1 million)","Numbers",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","numbers6_len_sex1.png",".",".","./numbers6_len_sex1.png"
"numbers6_len_sex2.png","Beginning of year expected numbers at length of males in (max ~ 24.1 million)","Numbers",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","numbers6_len_sex2.png",".",".","./numbers6_len_sex2.png"
"numbers7_meanlen.png","Beginning of year mean length (cm) in the population","Numbers",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","numbers7_meanlen.png",".",".","./numbers7_meanlen.png"
"numbers6_len_sex1.png","Middle of year expected numbers at length of females in (max ~ 16.6 million)","Numbers",2017-06-16 17:48:03,"StartTime: Fri Jun 16 14:21:25 2017","numbers6_len_sex1.png",".",".","./numbers6_len_sex1.png"
