"file","caption","category","png_time","StartTime","basename","dirname","dirname2","path"
"sel21_agelen_contour_flt3sex2.png","Male ending year selectivity and growth for OnboardSurvey","Sel",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","sel21_agelen_contour_flt3sex2.png",".",".","./sel21_agelen_contour_flt3sex2.png"
"sel21_agelen_contour_flt4sex1.png","Female ending year selectivity and growth for HookAndLineSurvey","Sel",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","sel21_agelen_contour_flt4sex1.png",".",".","./sel21_agelen_contour_flt4sex1.png"
"sel21_agelen_contour_flt4sex2.png","Male ending year selectivity and growth for HookAndLineSurvey","Sel",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","sel21_agelen_contour_flt4sex2.png",".",".","./sel21_agelen_contour_flt4sex2.png"
"sel21_agelen_contour_flt5sex1.png","Female ending year selectivity and growth for RecStudy","Sel",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","sel21_agelen_contour_flt5sex1.png",".",".","./sel21_agelen_contour_flt5sex1.png"
"sel21_agelen_contour_flt5sex2.png","Male ending year selectivity and growth for RecStudy","Sel",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","sel21_agelen_contour_flt5sex2.png",".",".","./sel21_agelen_contour_flt5sex2.png"
"ts1_Total_biomass_(mt).png","Total biomass (mt)","Timeseries",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","ts1_Total_biomass_(mt).png",".",".","./ts1_Total_biomass_(mt).png"
"ts4_Summary_biomass_(mt).png","Summary biomass (mt)","Timeseries",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","ts4_Summary_biomass_(mt).png",".",".","./ts4_Summary_biomass_(mt).png"
"ts7_Spawning_output.png","Spawning output","Timeseries",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","ts7_Spawning_output.png",".",".","./ts7_Spawning_output.png"
"ts7_Spawning_output_with_95_asymptotic_intervals_intervals.png","Spawning output with ~95% asymptotic intervals","Timeseries",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","ts7_Spawning_output_with_95_asymptotic_intervals_intervals.png",".",".","./ts7_Spawning_output_with_95_asymptotic_intervals_intervals.png"
"ts9_Spawning_depletion.png","Spawning depletion","Timeseries",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","ts9_Spawning_depletion.png",".",".","./ts9_Spawning_depletion.png"
"ts9_Spawning_depletion_with_95_asymptotic_intervals_intervals.png","Spawning depletion with ~95% asymptotic intervals","Timeseries",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","ts9_Spawning_depletion_with_95_asymptotic_intervals_intervals.png",".",".","./ts9_Spawning_depletion_with_95_asymptotic_intervals_intervals.png"
"ts11_Age-0_recruits_(1000s).png","Age-0 recruits (1,000s)","Timeseries",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","ts11_Age-0_recruits_(1000s).png",".",".","./ts11_Age-0_recruits_(1000s).png"
"ts11_Age-0_recruits_(1000s)_with_95_asymptotic_intervals.png","Age-0 recruits (1,000s) with ~95% asymptotic intervals","Timeseries",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","ts11_Age-0_recruits_(1000s)_with_95_asymptotic_intervals.png",".",".","./ts11_Age-0_recruits_(1000s)_with_95_asymptotic_intervals.png"
"ts_summaryF.png","Summary F (definition of F depends on setting in starter.ss)","Timeseries",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","ts_summaryF.png",".",".","./ts_summaryF.png"
"recdevs1_points.png","Recruitment deviations","RecDev",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","recdevs1_points.png",".",".","./recdevs1_points.png"
"recdevs2_withbars.png","Recruitment deviations with 95% intervals","RecDev",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","recdevs2_withbars.png",".",".","./recdevs2_withbars.png"
"recdevs3_varcheck.png","Recruitment deviations variance check.<br> See later figure of transformed variance values for comparison with bias adjustment settings in the model.","RecDev",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","recdevs3_varcheck.png",".",".","./recdevs3_varcheck.png"
"recruit_fit_bias_adjust.png","Points are transformed variances. Red line shows current settings forfor bias adjustment specified in control file.Blue line shows least squares estimate of alternative bias adjustmentrelationship for recruitment deviations (which may or may not be animprovement. For more information, see<br> 
<blockquote>Methot, R.D. and Taylor, I.G., 2011. Adjusting for bias due to variability of estimated recruitments in fishery assessment models. <i>Can. J. Fish. Aquat. Sci.</i>, 68:1744-1760.</blockquote><br> 
Estimated alternative inputs to SS control file associated with blue line in figure: 
<pre>1963.7   #_last_early_yr_nobias_adj_in_MPD 
1972.8   #_first_yr_fullbias_adj_in_MPD 
2003.8   #_last_yr_fullbias_adj_in_MPD 
2009.0   #_first_recent_yr_nobias_adj_in_MPD 
0.7473   #_max_bias_adj_in_MPD (1.0 to mimic pre-2009 models)   </pre>","RecDev",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","recruit_fit_bias_adjust.png",".",".","./recruit_fit_bias_adjust.png"
"SR_curve.png","Spawner-recruit curve","S-R",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","SR_curve.png",".",".","./SR_curve.png"
"SR_curve2.png","Spawner-recruit curve with labels on first, last, and years with (log) deviations > 0.5","S-R",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","SR_curve2.png",".",".","./SR_curve2.png"
"catch1 landings.png","landings","Catch",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","catch1 landings.png",".",".","./catch1 landings.png"
"catch2 landings stacked.png","landings stacked","Catch",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","catch2 landings stacked.png",".",".","./catch2 landings stacked.png"
"catch9 harvest rate.png","harvest rate","Catch",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","catch9 harvest rate.png",".",".","./catch9 harvest rate.png"
"SPR1_series.png","Timeseries of SPR","SPR",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","SPR1_series.png",".",".","./SPR1_series.png"
"SPR2_minusSPRseries.png","Timeseries of 1-SPR","SPR",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","SPR2_minusSPRseries.png",".",".","./SPR2_minusSPRseries.png"
"SPR3_ratiointerval.png","Timeseries of SPR ratio","SPR",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","SPR3_ratiointerval.png",".",".","./SPR3_ratiointerval.png"
"SPR4_phase.png","Phase plot of biomass ratio vs. SPR ratio","SPR",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","SPR4_phase.png",".",".","./SPR4_phase.png"
"index1_cpuedata_RecreationalCatch.png","Index data for RecreationalCatch. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index1_cpuedata_RecreationalCatch.png",".",".","./index1_cpuedata_RecreationalCatch.png"
"index2_cpuefit_RecreationalCatch.png","Fit to index data for RecreationalCatch. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index2_cpuefit_RecreationalCatch.png",".",".","./index2_cpuefit_RecreationalCatch.png"
"index3_cpuecheck_RecreationalCatch.png","Observed vs. expected index values with smoother for RecreationalCatch","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index3_cpuecheck_RecreationalCatch.png",".",".","./index3_cpuecheck_RecreationalCatch.png"
"index4_logcpuedata_RecreationalCatch.png","Log index data for RecreationalCatch. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index4_logcpuedata_RecreationalCatch.png",".",".","./index4_logcpuedata_RecreationalCatch.png"
"index5_logcpuefit_RecreationalCatch.png","Fit to log index data on log scale for RecreationalCatch. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index5_logcpuefit_RecreationalCatch.png",".",".","./index5_logcpuefit_RecreationalCatch.png"
"index6_logcpuecheck_RecreationalCatch.png","log(observed) vs. log(expected) index values with smoother for RecreationalCatch","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index6_logcpuecheck_RecreationalCatch.png",".",".","./index6_logcpuecheck_RecreationalCatch.png"
"index1_cpuedata_OnboardSurvey.png","Index data for OnboardSurvey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index1_cpuedata_OnboardSurvey.png",".",".","./index1_cpuedata_OnboardSurvey.png"
"index2_cpuefit_OnboardSurvey.png","Fit to index data for OnboardSurvey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index2_cpuefit_OnboardSurvey.png",".",".","./index2_cpuefit_OnboardSurvey.png"
"index3_cpuecheck_OnboardSurvey.png","Observed vs. expected index values with smoother for OnboardSurvey","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index3_cpuecheck_OnboardSurvey.png",".",".","./index3_cpuecheck_OnboardSurvey.png"
"index4_logcpuedata_OnboardSurvey.png","Log index data for OnboardSurvey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index4_logcpuedata_OnboardSurvey.png",".",".","./index4_logcpuedata_OnboardSurvey.png"
"index5_logcpuefit_OnboardSurvey.png","Fit to log index data on log scale for OnboardSurvey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index5_logcpuefit_OnboardSurvey.png",".",".","./index5_logcpuefit_OnboardSurvey.png"
"index6_logcpuecheck_OnboardSurvey.png","log(observed) vs. log(expected) index values with smoother for OnboardSurvey","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index6_logcpuecheck_OnboardSurvey.png",".",".","./index6_logcpuecheck_OnboardSurvey.png"
"index1_cpuedata_HookAndLineSurvey.png","Index data for HookAndLineSurvey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index1_cpuedata_HookAndLineSurvey.png",".",".","./index1_cpuedata_HookAndLineSurvey.png"
"index2_cpuefit_HookAndLineSurvey.png","Fit to index data for HookAndLineSurvey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index2_cpuefit_HookAndLineSurvey.png",".",".","./index2_cpuefit_HookAndLineSurvey.png"
"index3_cpuecheck_HookAndLineSurvey.png","Observed vs. expected index values with smoother for HookAndLineSurvey","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index3_cpuecheck_HookAndLineSurvey.png",".",".","./index3_cpuecheck_HookAndLineSurvey.png"
"index4_logcpuedata_HookAndLineSurvey.png","Log index data for HookAndLineSurvey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index4_logcpuedata_HookAndLineSurvey.png",".",".","./index4_logcpuedata_HookAndLineSurvey.png"
"index5_logcpuefit_HookAndLineSurvey.png","Fit to log index data on log scale for HookAndLineSurvey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index5_logcpuefit_HookAndLineSurvey.png",".",".","./index5_logcpuefit_HookAndLineSurvey.png"
"index6_logcpuecheck_HookAndLineSurvey.png","log(observed) vs. log(expected) index values with smoother for HookAndLineSurvey","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index6_logcpuecheck_HookAndLineSurvey.png",".",".","./index6_logcpuecheck_HookAndLineSurvey.png"
"index9_standcpueall.png","Standardized indices overlaid","Index",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","index9_standcpueall.png",".",".","./index9_standcpueall.png"
"numbers1_sex1_beg.png","Beginning of year expected numbers at age of females in (max ~ 42.0 million)","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers1_sex1_beg.png",".",".","./numbers1_sex1_beg.png"
"numbers1_sex2_beg.png","Beginning of year expected numbers at age of males in (max ~ 42.0 million)","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers1_sex2_beg.png",".",".","./numbers1_sex2_beg.png"
"numbers2_meanage_beg.png","Beginning of year mean age in the population","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers2_meanage_beg.png",".",".","./numbers2_meanage_beg.png"
"numbers1_sex1_mid.png","Middle of year expected numbers at age of females in (max ~ 38.4 million)","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers1_sex1_mid.png",".",".","./numbers1_sex1_mid.png"
"numbers1_sex2_mid.png","Middle of year expected numbers at age of males in (max ~ 39.2 million)","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers1_sex2_mid.png",".",".","./numbers1_sex2_mid.png"
"numbers2_meanage_mid.png","Middle of year mean age in the population","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers2_meanage_mid.png",".",".","./numbers2_meanage_mid.png"
"numbers3_frac_female_age.png","Fraction female in numbers at age","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers3_frac_female_age.png",".",".","./numbers3_frac_female_age.png"
"numbers6_len_sex1.png","Beginning of year expected numbers at length of females in (max ~ 42.0 million)","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers6_len_sex1.png",".",".","./numbers6_len_sex1.png"
"numbers6_len_sex2.png","Beginning of year expected numbers at length of males in (max ~ 42.0 million)","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers6_len_sex2.png",".",".","./numbers6_len_sex2.png"
"numbers7_meanlen.png","Beginning of year mean length (cm) in the population","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers7_meanlen.png",".",".","./numbers7_meanlen.png"
"numbers6_len_sex1.png","Middle of year expected numbers at length of females in (max ~ 16.6 million)","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers6_len_sex1.png",".",".","./numbers6_len_sex1.png"
"numbers6_len_sex2.png","Middle of year expected numbers at length of males in (max ~ 17.0 million)","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers6_len_sex2.png",".",".","./numbers6_len_sex2.png"
"numbers7_meanlen.png","Middle of year mean length (cm) in the population","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers7_meanlen.png",".",".","./numbers7_meanlen.png"
"numbers8_frac_female_len.png","Fraction female in numbers at length","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers8_frac_female_len.png",".",".","./numbers8_frac_female_len.png"
"numbers4_equilagecomp.png","Equilibrium age distribution","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers4_equilagecomp.png",".",".","./numbers4_equilagecomp.png"
"numbers5_ageerrorSD.png","Ageing imprecision: SD of observed age (yr)","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers5_ageerrorSD.png",".",".","./numbers5_ageerrorSD.png"
"numbers5_ageerror_matrix_1.png","Ageing imprecision: matrix for method 1 <br>(White = 1.0, Orange = 0.5, Red = 0.0)","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers5_ageerror_matrix_1.png",".",".","./numbers5_ageerror_matrix_1.png"
"numbers5_ageerror_matrix_2.png","Ageing imprecision: matrix for method 2 <br>(White = 1.0, Orange = 0.5, Red = 0.0)","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers5_ageerror_matrix_2.png",".",".","./numbers5_ageerror_matrix_2.png"
"numbers10_ageerror_matrix_1.png","Distribution of observed age at true age 
 for ageing error type 1","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers10_ageerror_matrix_1.png",".",".","./numbers10_ageerror_matrix_1.png"
"numbers10_ageerror_matrix_2.png","Distribution of observed age at true age 
 for ageing error type 2","Numbers",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","numbers10_ageerror_matrix_2.png",".",".","./numbers10_ageerror_matrix_2.png"
"comp_lendat_flt1mkt2.png","Length comp data, retained, RecreationalCatch","CompDat",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","comp_lendat_flt1mkt2.png",".",".","./comp_lendat_flt1mkt2.png"
"comp_lendat_bubflt1mkt2.png","Length comp data, retained, RecreationalCatch (max=0.36)","CompDat",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","comp_lendat_bubflt1mkt2.png",".",".","./comp_lendat_bubflt1mkt2.png"
"comp_lendat_data_weighting_TA1.8_RecreationalCatch.png","Francis data weighting method TA1.8: RecreationalCatch <br> Suggested sample size adjustment (with 95% interval) for len data from RecreationalCatch:<br>1.004 (0.6666-1.9935) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","CompDat",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","comp_lendat_data_weighting_TA1.8_RecreationalCatch.png",".",".","./comp_lendat_data_weighting_TA1.8_RecreationalCatch.png"
"comp_lendat_flt2mkt2.png","Length comp data, retained, CommercialCatch","CompDat",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","comp_lendat_flt2mkt2.png",".",".","./comp_lendat_flt2mkt2.png"
"comp_lendat_bubflt2mkt2.png","Length comp data, retained, CommercialCatch (max=0.28)","CompDat",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","comp_lendat_bubflt2mkt2.png",".",".","./comp_lendat_bubflt2mkt2.png"
"comp_lendat_data_weighting_TA1.8_CommercialCatch.png","Francis data weighting method TA1.8: CommercialCatch <br> Suggested sample size adjustment (with 95% interval) for len data from CommercialCatch:<br>1.1353 (0.7511-2.1826) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","CompDat",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","comp_lendat_data_weighting_TA1.8_CommercialCatch.png",".",".","./comp_lendat_data_weighting_TA1.8_CommercialCatch.png"
"comp_lendat_flt3mkt2.png","Length comp data, retained, OnboardSurvey","CompDat",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","comp_lendat_flt3mkt2.png",".",".","./comp_lendat_flt3mkt2.png"
"comp_lendat_bubflt3mkt2.png","Length comp data, retained, OnboardSurvey (max=0.53)","CompDat",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","comp_lendat_bubflt3mkt2.png",".",".","./comp_lendat_bubflt3mkt2.png"
"comp_lendat_data_weighting_TA1.8_OnboardSurvey.png","Francis data weighting method TA1.8: OnboardSurvey <br> Suggested sample size adjustment (with 95% interval) for len data from OnboardSurvey:<br>0.7696 (0.516-1.5019) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","CompDat",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","comp_lendat_data_weighting_TA1.8_OnboardSurvey.png",".",".","./comp_lendat_data_weighting_TA1.8_OnboardSurvey.png"
"comp_lendat_flt4mkt0.png","Length comp data, whole catch, HookAndLineSurvey","CompDat",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","comp_lendat_flt4mkt0.png",".",".","./comp_lendat_flt4mkt0.png"
"comp_lendat_bubflt4mkt0.png","Length comp data, whole catch, HookAndLineSurvey (max=0.16)","CompDat",2017-06-11 12:56:03,"StartTime: Sun Jun 11 12:38:06 2017","comp_lendat_bubflt4mkt0.png",".",".","./comp_lendat_bubflt4mkt0.png"
